bib,name,gender,country,age_group,point,overall_rank,group_rank,gender_rank,time_overall,time_swim,time_bike,time_run,time_T1,time_T2,link,certificate
729,"Lay Eng, Lynn Law",female,mys,40-44,"1,650",687,24,93,15:50:12,01:53:38,07:39:59,05:55:17,00:11:01,00:10:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=729&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=729&rd=20161112
919,"Oda, Satoshi",male,jpn,50-54,"4,086",202,9,180,11:50:39,01:13:58,06:29:16,03:57:05,00:05:01,00:05:19,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=919&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=919&rd=20161112
445,"Amar, Im Abu",male,mys,35-39,"1,000",650,124,563,15:32:51,01:44:15,07:24:16,06:08:15,00:04:45,00:11:20,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=445&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=445&rd=20161112
516,"Salleh, Mohamad Sabri",male,mys,35-39,"1,000",746,144,648,16:21:57,01:51:03,07:39:09,06:23:31,00:09:42,00:18:32,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=516&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=516&rd=20161112
702,"Ng Heng Chye, Edwin",male,mys,40-44,"1,000",627,103,543,15:23:27,01:23:56,07:18:58,06:19:43,00:11:47,00:09:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=702&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=702&rd=20161112
832,"Syrbe, Rene",male,deu,45-49,"3,801",158,26,143,11:14:13,01:07:24,05:46:25,04:14:55,00:03:16,00:02:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=832&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=832&rd=20161112
1228,"Rissanen, Tarja",female,fin,60-64,"3,983",712,3,97,16:04:09,01:59:29,07:00:35,06:50:55,00:08:31,00:04:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1228&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1228&rd=20161112
882,"Becker, Maik",male,deu,45-49,"2,828",276,42,236,12:35:19,01:05:58,05:58:00,05:21:22,00:03:23,00:06:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=882&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=882&rd=20161112
579,"Pinjutarat, Sopon",male,tha,40-44,"1,000",762,126,664,16:29:40,01:49:34,07:25:21,06:43:46,00:14:02,00:16:57,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=579&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=579&rd=20161112
776,"Ogawa, Hiroshi",male,jpn,45-49,"3,737",164,28,148,11:19:31,01:21:42,05:58:00,03:50:48,00:04:39,00:04:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=776&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=776&rd=20161112
262,"Cooper, Timothy",male,aus,30-34,"2,834",255,42,219,12:16:23,00:58:42,05:22:22,05:47:55,00:04:28,00:02:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=262&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=262&rd=20161112
696,"Grobben, Bert",male,sgp,40-44,"1,000",697,114,604,15:56:27,01:52:35,07:15:23,06:30:02,00:07:48,00:10:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=696&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=696&rd=20161112
266,"Mohd Razif, Mohd Faisal",male,mys,30-34,0,--,--,--,17:05:54,02:02:50,07:31:31,07:10:43,00:07:32,00:13:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=266&rd=2016-11-12,
714,"Tuck Wai (Samson), Choong",male,mys,40-44,"1,000",741,122,643,16:19:45,01:34:49,07:04:57,07:26:36,00:06:52,00:06:31,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=714&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=714&rd=20161112
335,"Raatz, Marcus",male,deu,30-34,"4,167",73,11,65,10:25:16,01:14:14,05:19:02,03:46:19,00:02:58,00:02:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=335&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=335&rd=20161112
464,"Teh, Heng Sing",male,mys,35-39,"1,642",526,97,452,14:33:35,01:33:25,06:47:42,06:00:23,00:05:23,00:06:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=464&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=464&rd=20161112
817,"Yamada, Masashi",male,jpn,45-49,"2,034",415,64,357,13:41:29,01:35:29,06:49:59,04:58:13,00:11:46,00:06:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=817&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=817&rd=20161112
556,"Juliana Sujono, Tetty",female,sgp,35-39,0,--,--,--,17:03:38,01:55:14,08:10:55,06:42:16,00:08:03,00:07:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=556&rd=2016-11-12,
554,"Narzoles, Jewell",female,phl,35-39,"2,478",427,7,61,13:45:22,01:20:31,07:11:44,05:02:10,00:06:01,00:04:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=554&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=554&rd=20161112
147,"Saunders, Jonathan",male,gbr,25-29,"3,185",229,19,199,12:02:03,01:03:30,06:01:31,04:40:31,00:04:56,00:11:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=147&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=147&rd=20161112
50,"Miller, Leslie",female,usa,PRO,"4,053",105,9,10,10:44:29,00:57:53,05:25:57,04:16:19,00:02:22,00:01:58,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=50&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=50&rd=20161112
795,"Jimenez, Antonio",male,phl,45-49,"1,000",809,113,705,16:49:28,01:48:43,08:00:44,06:29:53,00:15:06,00:15:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=795&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=795&rd=20161112
688,"Henry, Lloyd",male,vir,40-44,"1,516",498,74,429,14:20:49,01:25:07,06:18:17,06:26:22,00:05:34,00:05:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=688&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=688&rd=20161112
487,"Capco, Ferdinand",male,phl,35-39,"3,298",254,47,218,12:15:36,01:18:14,06:15:28,04:29:37,00:05:48,00:06:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=487&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=487&rd=20161112
671,"Chee Foong, Chan",male,mys,40-44,"1,000",634,105,549,15:24:23,01:48:18,07:06:24,06:13:30,00:07:17,00:08:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=671&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=671&rd=20161112
8,"Nicholls, Ritchie",male,gab,PRO,"4,690",10,10,10,09:04:59,00:52:37,04:59:05,03:09:46,00:01:42,00:01:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=8&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=8&rd=20161112
1276,"Fardell, Jane",female,aus,35-39,0,--,--,--,DNF,00:59:24,05:46:25,--:--:--,00:02:54,00:02:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1276&rd=2016-11-12,
529,"Cheong, Alvin",male,sgp,35-39,"1,000",692,131,599,15:52:40,01:37:18,08:05:43,05:51:54,00:10:42,00:07:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=529&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=529&rd=20161112
1265,"Ming Liang, Chai",male,mys,30-34,"1,000",822,121,714,16:55:38,02:13:48,07:36:17,06:42:47,00:11:59,00:10:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1265&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1265&rd=20161112
432,"Roquero, Eduardo",male,phl,35-39,"2,810",316,55,267,12:56:16,01:22:31,06:34:13,04:52:18,00:03:35,00:03:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=432&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=432&rd=20161112
257,"Hoang, Tu",male,vnm,30-34,"1,282",509,78,439,14:25:42,01:30:55,06:55:21,05:46:32,00:05:04,00:07:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=257&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=257&rd=20161112
283,"Mohamed Nazir, Mohd Fadzli",male,mys,30-34,"1,000",817,118,709,16:53:49,01:21:56,07:44:33,07:09:32,00:09:20,00:28:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=283&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=283&rd=20161112
1211,"Shiba, Yoko",female,jpn,55-59,"4,710",263,3,38,12:24:59,01:28:07,06:30:00,04:16:19,00:05:53,00:04:40,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1211&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1211&rd=20161112
682,"Araullo, Jerome",male,phl,40-44,"1,000",795,134,693,16:42:02,01:56:44,--:--:--,06:10:50,00:09:46,10:31:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=682&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=682&rd=20161112
167,"Tokairin, Ryutaro",male,jpn,25-29,"1,708",474,37,407,14:05:10,01:18:59,06:53:58,05:30:02,00:10:47,00:11:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=167&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=167&rd=20161112
1213,"Cooke, Millie",female,usa,55-59,"1,637",792,6,102,16:41:02,01:24:09,08:06:54,06:39:50,00:14:04,00:16:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1213&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1213&rd=20161112
1232,"Sobolewski, Kazimierz",male,pol,65-69,"4,147",507,2,437,14:25:37,01:28:50,07:11:13,05:33:51,00:06:34,00:05:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1232&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1232&rd=20161112
362,"Jacky Chang, Shey Sin",male,mys,35-39,"2,200",435,80,374,13:47:08,01:38:23,06:46:34,05:05:51,00:08:28,00:07:52,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=362&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=362&rd=20161112
505,"Masè, Norman",male,ita,35-39,"4,459",99,22,90,10:38:49,00:59:06,05:14:47,04:19:50,00:02:44,00:02:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=505&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=505&rd=20161112
539,"Haji Hassan, Mohamad Fadhilullah Tudun",male,brn,35-39,0,--,--,--,DNF,01:27:12,--:--:--,--:--:--,00:11:24,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=539&rd=2016-11-12,
568,"Sutoyo, Ary",male,idn,40-44,"1,942",425,61,366,13:45:17,01:35:35,06:41:03,05:07:40,00:11:50,00:09:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=568&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=568&rd=20161112
670,"Iwabuchi, Shoji",male,jpn,40-44,"2,396",340,46,289,13:07:26,01:03:03,06:33:20,05:19:01,00:06:01,00:06:01,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=670&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=670&rd=20161112
775,"Howell, Quentin William",male,mys,45-49,"1,000",745,103,647,16:21:55,01:36:12,07:28:34,07:00:21,00:09:00,00:07:48,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=775&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=775&rd=20161112
512,"Dondlinger, Thierry",male,lux,35-39,"4,918",40,7,36,10:00:37,01:04:33,05:16:31,03:31:40,00:03:35,00:04:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=512&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=512&rd=20161112
1235,"Terumasa, Akio",male,jpn,70-74,0,--,--,--,DNF,01:55:49,08:16:07,--:--:--,00:15:30,00:09:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1235&rd=2016-11-12,
340,"Jenkins, Nikolai",male,sgp,30-34,"4,415",46,9,42,10:04:36,01:01:57,05:23:27,03:32:54,00:03:07,00:03:11,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=340&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=340&rd=20161112
11,"Baldwin, Nick",male,syc,PRO,"4,828",7,7,7,08:53:32,00:55:15,04:41:30,03:13:14,00:01:46,00:01:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=11&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=11&rd=20161112
1201,"Azumi, Masahiro",male,jpn,55-59,"1,286",706,21,611,16:00:47,01:29:40,08:05:53,06:03:11,00:11:39,00:10:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1201&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1201&rd=20161112
962,"Gorrez, David",male,usa,50-54,"1,000",731,37,634,16:16:37,01:53:50,07:51:26,06:12:25,00:12:02,00:06:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=962&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=962&rd=20161112
538,"Low, Chun Seong",male,mys,35-39,"1,794",499,92,430,14:20:58,01:40:27,07:05:45,05:16:22,00:08:40,00:09:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=538&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=538&rd=20161112
762,"Fu, Yew Boon",male,mys,45-49,"1,269",552,81,474,14:45:11,01:21:57,07:04:52,06:05:48,00:06:55,00:05:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=762&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=762&rd=20161112
310,"Dieudonne, Gilles",male,bel,30-34,"2,967",238,37,204,12:05:17,01:11:36,06:26:56,04:06:28,00:10:05,00:10:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=310&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=310&rd=20161112
574,"Scholz, Sebastian",male,deu,40-44,"3,738",160,20,145,11:15:35,01:14:36,05:46:10,04:03:56,00:05:06,00:05:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=574&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=574&rd=20161112
863,"Dillon, Darren",male,aus,45-49,"3,982",130,22,118,10:59:06,01:08:46,05:43:26,03:59:59,00:03:41,00:03:14,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=863&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=863&rd=20161112
356,"Kearney, Katelyn",female,usa,30-34,"2,811",467,7,66,13:59:25,01:23:01,07:36:03,04:50:00,00:06:03,00:04:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=356&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=356&rd=20161112
770,"Furuya, Masayoshi",male,jpn,45-49,"2,284",368,54,315,13:20:36,01:13:57,06:21:59,05:35:42,00:03:29,00:05:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=770&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=770&rd=20161112
839,"Johnnie, Tay Keng Soon",male,sgp,45-49,"1,971",431,66,370,13:46:44,01:39:10,07:11:54,04:47:48,00:04:07,00:03:45,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=839&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=839&rd=20161112
269,"Shimizu, Nobuyuki",male,jpn,30-34,"3,735",132,19,120,11:01:18,01:11:18,05:47:48,03:56:14,00:03:50,00:02:08,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=269&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=269&rd=20161112
146,"De Bouillane, Nicholas",male,fra,25-29,"4,266",83,7,75,10:31:59,01:02:30,05:31:39,03:50:56,00:03:32,00:03:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=146&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=146&rd=20161112
309,"Nine Hai, Leong",male,mys,30-34,"1,000",805,116,701,16:48:46,01:43:06,07:48:52,06:39:58,00:15:11,00:21:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=309&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=309&rd=20161112
387,"Lee, Jun Chung",male,mys,25-29,"1,000",724,52,627,16:10:39,01:37:36,07:21:13,06:58:22,00:06:30,00:06:58,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=387&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=387&rd=20161112
203,"Hummel, Angelika",female,deu,25-29,"3,471",477,4,68,14:07:14,01:25:02,07:22:34,05:03:37,00:05:46,00:10:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=203&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=203&rd=20161112
580,"Albergaria, Alex",male,prt,40-44,"4,215",89,9,80,10:35:50,01:09:29,05:33:44,03:45:33,00:03:55,00:03:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=580&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=580&rd=20161112
746,"Fischer-Nielsen, Tine",female,dnk,40-44,"4,907",163,2,16,11:18:49,01:12:53,06:00:45,03:59:00,00:02:59,00:03:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=746&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=746&rd=20161112
211,"Low, Jin Ren",male,mys,30-34,0,--,--,--,DNF,01:56:02,--:--:--,--:--:--,00:07:52,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=211&rd=2016-11-12,
957,"Koh, Cornelius",male,mys,50-54,"1,258",681,35,589,15:46:20,01:40:41,07:04:30,06:49:23,00:05:44,00:06:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=957&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=957&rd=20161112
851,"Brighouse, Craig",male,nzl,45-49,"4,137",108,16,98,10:46:11,01:06:58,05:42:26,03:51:31,00:03:05,00:02:11,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=851&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=851&rd=20161112
956,"Jamak, M. Azhar",male,sgp,50-54,"1,000",760,42,662,16:28:21,01:44:32,07:45:09,06:28:34,00:11:06,00:19:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=956&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=956&rd=20161112
890,"Lorenz, Holger",male,deu,45-49,"3,778",161,27,146,11:16:06,00:58:25,05:06:34,05:04:40,00:02:52,00:03:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=890&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=890&rd=20161112
668,"Low, Jimmy Khee Yu",male,mys,40-44,"1,263",543,86,468,14:41:53,01:48:05,07:04:55,05:30:57,00:09:24,00:08:32,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=668&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=668&rd=20161112
415,"Mun Yung Kwun, Steven",male,mys,35-39,"1,000",776,153,678,16:34:26,01:33:44,07:19:08,07:24:30,00:09:52,00:07:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=415&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=415&rd=20161112
578,"Turner, Jeremy",male,gbr,40-44,"2,499",323,42,273,12:58:54,01:28:07,06:34:57,04:41:48,00:07:23,00:06:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=578&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=578&rd=20161112
